#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-38C0CE71DCC7EEA3-36894F96905DCF6A
#datatype	hits Concise data(Superfamily only)
#status	0
#Start time	2012-05-24T16:59:24	Run time	0:12:57:43
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#23073 - >WHL22.683251.0	superfamily	212302	17	296	2.39166e-79	242.913	cl09931	NADB_Rossmann superfamily	 - 	 - 
Q#23076 - >WHL22.565029.0	superfamily	187091	8	388	2.83231e-149	430.418	cl11528	ACTIN superfamily	 - 	 - 
Q#23081 - >WHL22.89141.0	superfamily	197762	4	442	1.09066e-93	295.058	cl10552	FH2 superfamily	 - 	 - 
Q#23082 - >WHL22.182160.0	superfamily	211430	81	263	8.57661e-119	351.564	cl00130	PseudoU_synth superfamily	 - 	 - 
Q#23082 - >WHL22.182160.0	superfamily	203846	41	99	1.03962e-29	111.294	cl06897	DKCLD superfamily	 - 	 - 
Q#23082 - >WHL22.182160.0	superfamily	207130	290	363	1.50179e-20	86.3787	cl00607	PUA superfamily	 - 	 - 
Q#23083 - >WHL22.705061.0	superfamily	207741	557	816	2.58393e-39	146.643	cl02808	RT_like superfamily	 - 	 - 
Q#23084 - >WHL22.17594.0	superfamily	208873	228	664	0	589.174	cl08327	Glyco_hydro_47 superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	210146	69	526	4.36325e-135	422.51	cl15693	Sema superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	210144	998	1082	2.17065e-16	76.8172	cl15674	IPT superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	210144	903	996	1.03923e-14	72.2837	cl15674	IPT superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	207664	857	901	0.000374096	40.2244	cl02601	PSI superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	207664	691	733	0.000865275	39.0688	cl02601	PSI superfamily	 - 	 - 
Q#23085 - >WHL22.198387.1	superfamily	207664	528	578	0.00121554	38.6836	cl02601	PSI superfamily	 - 	 - 
Q#23086 - >WHL22.742083.0	superfamily	212291	337	455	7.22694e-07	48.4475	cl09099	P-loop_NTPase superfamily	 - 	 - 
Q#23087 - >WHL22.158340.2	superfamily	35163	3	103	0.000489021	38.0932	cl15889	COG5604 superfamily	NC	 - 
Q#23089 - >WHL22.39274.0	superfamily	210155	413	484	1.55217e-44	152.996	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#23089 - >WHL22.39274.0	superfamily	210155	328	390	7.25492e-39	137.056	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#23089 - >WHL22.39274.0	superfamily	210155	254	317	4.07639e-32	118.869	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#23090 - >WHL22.347101.1	superfamily	206959	1	640	0	1039.07	cl00286	Motor_domain superfamily	 - 	 - 
Q#23092 - >WHL22.377327.0	superfamily	208238	102	189	3.74083e-15	68.222	cl04722	PLAC8 superfamily	 - 	 - 
Q#23093 - >WHL22.329742.0	superfamily	212291	277	394	1.65386e-13	69.3449	cl09099	P-loop_NTPase superfamily	C	 - 
Q#23093 - >WHL22.329742.0	superfamily	212291	630	786	4.90637e-07	49.1506	cl09099	P-loop_NTPase superfamily	 - 	 - 
Q#23093 - >WHL22.329742.0	superfamily	192789	854	967	6.69011e-06	45.4351	cl13152	RIG-I_C-RD superfamily	 - 	 - 
Q#23094 - >WHL22.521653.2	superfamily	206966	121	334	1.5382e-106	313.356	cl00298	Peptidase_C1 superfamily	 - 	 - 
Q#23094 - >WHL22.521653.2	superfamily	208597	32	91	3.48947e-15	68.811	cl07031	Inhibitor_I29 superfamily	 - 	 - 
Q#23095 - >WHL22.520763.0	superfamily	212351	23	285	5.59638e-130	373.161	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#23096 - >WHL22.621043.1	superfamily	206947	309	368	7.87318e-15	69.4484	cl00273	PH-like superfamily	C	 - 
Q#23097 - >WHL22.591306.0	superfamily	207660	11	84	7.47882e-20	78.4048	cl02586	RRM superfamily	 - 	 - 
Q#23099 - >WHL22.242056.0	superfamily	209876	8	83	1.92449e-05	43.5879	cl14633	DD_superfamily superfamily	 - 	 - 
Q#23100 - >WHL22.110620.0	superfamily	207076	4	304	0	523.856	cl00490	EEP superfamily	 - 	 - 
Q#23101 - >WHL22.503642.0	superfamily	209864	19	313	3.99739e-27	108.469	cl14559	Sulfotransfer_3 superfamily	 - 	 - 
Q#23102 - >WHL22.496011.0	superfamily	205643	205	230	0.000891942	36.6007	cl16282	zf-H2C2_2 superfamily	 - 	 - 
Q#23102 - >WHL22.496011.0	superfamily	205643	233	256	0.00181421	35.8303	cl16282	zf-H2C2_2 superfamily	 - 	 - 
Q#23102 - >WHL22.496011.0	superfamily	205643	289	314	0.00338193	35.0599	cl16282	zf-H2C2_2 superfamily	 - 	 - 
Q#23103 - >WHL22.620811.1	superfamily	206813	391	485	1.5042e-10	58.414	cl00065	FN3 superfamily	 - 	 - 
Q#23103 - >WHL22.620811.1	superfamily	206813	490	572	4.83087e-09	54.1768	cl00065	FN3 superfamily	 - 	 - 
Q#23103 - >WHL22.620811.1	superfamily	209398	111	178	5.24118e-07	47.4839	cl11960	Ig superfamily	 - 	 - 
Q#23103 - >WHL22.620811.1	superfamily	209398	17	91	1.20991e-06	46.6238	cl11960	Ig superfamily	 - 	 - 
Q#23104 - >WHL22.378478.0	superfamily	207612	85	282	0.00667862	38.1801	cl02488	SPEC superfamily	 - 	 - 
Q#23105 - >WHL22.277728.0	superfamily	207649	149	227	9.84801e-08	49.0652	cl02568	WSC superfamily	 - 	 - 
Q#23107 - >WHL22.707603.0	superfamily	204417	3	304	2.0567e-94	297.528	cl12380	DUF2151 superfamily	C	 - 
Q#23108 - >WHL22.201049.4	superfamily	207615	1	48	9.07197e-10	53.0801	cl02495	RabGAP-TBC superfamily	N	 - 
Q#23109 - >WHL22.340570.0	superfamily	206822	612	974	2.09519e-109	344.863	cl00077	HECTc superfamily	 - 	 - 
Q#23109 - >WHL22.340570.0	superfamily	201358	242	339	0.000236167	40.3912	cl16959	Filamin superfamily	 - 	 - 
Q#23110 - >WHL22.164762.0	superfamily	154904	79	210	1.57284e-07	47.6988	cl02428	Ependymin superfamily	 - 	 - 
Q#23111 - >WHL22.18880.0	superfamily	199348	40	215	6.60074e-73	225.365	cl00826	DS superfamily	C	 - 
Q#23112 - >WHL22.709042.0	superfamily	207671	197	246	2.41815e-05	41.5097	cl02614	SPRY superfamily	N	 - 
Q#23113 - >WHL22.276180.0	superfamily	192786	1	150	5.5782e-12	62.4887	cl13140	Med16 superfamily	NC	 - 
Q#23114 - >WHL22.600219.0	superfamily	209427	17	135	2.51873e-24	92.3149	cl12042	FA58C superfamily	C	 - 
Q#23115 - >WHL22.716660.0	superfamily	148998	154	197	8.19522e-09	52.034	cl06646	GCC2_GCC3 superfamily	 - 	 - 
Q#23115 - >WHL22.716660.0	superfamily	148998	204	255	9.77743e-09	51.6488	cl06646	GCC2_GCC3 superfamily	 - 	 - 
Q#23115 - >WHL22.716660.0	superfamily	148998	321	368	0.00306143	35.4704	cl06646	GCC2_GCC3 superfamily	 - 	 - 
Q#23115 - >WHL22.716660.0	superfamily	148998	262	314	0.00630967	34.7	cl06646	GCC2_GCC3 superfamily	 - 	 - 
Q#23116 - >WHL22.498555.0	superfamily	212302	7	152	3.56005e-59	186.289	cl09931	NADB_Rossmann superfamily	C	 - 
Q#23118 - >WHL22.512506.0	superfamily	206852	94	196	2.18336e-33	118.084	cl00133	SCP superfamily	C	 - 
Q#23119 - >WHL22.732657.0	superfamily	197762	614	1008	8.19142e-64	223.796	cl10552	FH2 superfamily	 - 	 - 
Q#23120 - >WHL22.75613.0	superfamily	202686	120	255	0.00133674	38.5497	cl15988	Sulfotransfer_2 superfamily	C	 - 
Q#23121 - >WHL22.29375.0	superfamily	207646	92	208	3.41563e-53	180.734	cl02565	RGS superfamily	 - 	 - 
Q#23121 - >WHL22.29375.0	superfamily	211424	11	83	8.81334e-08	50.51	cl16934	Axin_TNKS_binding superfamily	 - 	 - 
Q#23121 - >WHL22.29375.0	superfamily	198670	775	854	1.22799e-32	122.336	cl02426	DIX superfamily	 - 	 - 
Q#23121 - >WHL22.29375.0	superfamily	149783	436	458	0.000377457	39.4125	cl07441	Axin_b-cat_bind superfamily	C	 - 
Q#23122 - >WHL22.392546.1	superfamily	202886	100	175	8.05849e-26	97.2942	cl04399	Nucleoporin2 superfamily	C	 - 
Q#23124 - >WHL22.408440.0	superfamily	209398	25	98	5.84219e-07	43.1525	cl11960	Ig superfamily	 - 	 - 
Q#23125 - >WHL22.143592.0	superfamily	199462	45	213	2.11566e-08	51.9659	cl12050	TraB superfamily	C	 - 
Q#23126 - >WHL22.85379.0	superfamily	190234	45	143	5.79685e-35	128.992	cl14949	APP_N superfamily	 - 	 - 
Q#23126 - >WHL22.85379.0	superfamily	193397	145	200	8.40262e-28	107.38	cl15167	APP_Cu_bd superfamily	 - 	 - 
Q#23126 - >WHL22.85379.0	superfamily	151071	721	764	7.25175e-13	64.8517	cl11152	APP_amyloid superfamily	 - 	 - 
Q#23127 - >WHL22.656897.0	superfamily	203209	101	275	1.28143e-11	62.8664	cl12305	STOP superfamily	 - 	 - 
Q#23127 - >WHL22.656897.0	superfamily	203209	246	409	0.000465108	40.1397	cl12305	STOP superfamily	 - 	 - 
Q#23128 - >WHL22.556443.0	superfamily	212363	1	121	4.92748e-61	185.939	cl14603	C2 superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	206840	206	240	1.98556e-08	50.9808	cl00104	LDLa superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	206840	248	282	9.79221e-07	46.3584	cl00104	LDLa superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	206840	81	116	3.5387e-06	44.4324	cl00104	LDLa superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	206840	160	194	9.48399e-06	43.2768	cl00104	LDLa superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	209157	526	567	3.24339e-13	64.9294	cl10508	Ldl_recept_b superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	209157	494	524	8.32126e-07	46.4399	cl10508	Ldl_recept_b superfamily	N	 - 
Q#23129 - >WHL22.539633.0	superfamily	206840	290	320	0.000567461	37.9981	cl00104	LDLa superfamily	 - 	 - 
Q#23129 - >WHL22.539633.0	superfamily	209104	367	398	0.00436091	35.6871	cl09941	EGF_CA superfamily	 - 	 - 
Q#23130 - >WHL22.75514.2	superfamily	193258	71	371	2.82079e-55	186.781	cl15087	Innate_immun superfamily	 - 	 - 
Q#23131 - >WHL22.100574.0	superfamily	207648	20	217	2.58904e-07	49.9936	cl02567	WD40 superfamily	N	 - 
Q#23132 - >WHL22.678427.0	superfamily	147027	112	159	1.65814e-05	40.9112	cl08423	Endosulfine superfamily	C	 - 
Q#23134 - >WHL22.741295.0	superfamily	190261	93	165	2.67976e-31	118.42	cl03504	RFX_DNA_binding superfamily	 - 	 - 
Q#23135 - >WHL22.485012.0	superfamily	193651	398	603	2.7074e-71	230.891	cl00085	FReD superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	894	975	3.81384e-10	58.9593	cl15674	IPT superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	804	891	1.24578e-09	57.4185	cl15674	IPT superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	1581	1641	5.84596e-09	55.4925	cl15674	IPT superfamily	C	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	16	72	1.43279e-08	54.3369	cl15674	IPT superfamily	C	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	1306	1381	5.58947e-06	46.6329	cl15674	IPT superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	1665	1746	1.08783e-06	48.5851	cl15674	IPT superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	1400	1478	4.35721e-05	43.5775	cl15674	IPT superfamily	 - 	 - 
Q#23136 - >WHL22.279827.0	superfamily	195760	121	162	0.000228394	41.6208	cl08459	PA14 superfamily	NC	 - 
Q#23136 - >WHL22.279827.0	superfamily	210144	997	1039	0.000937879	39.6993	cl15674	IPT superfamily	C	 - 
Q#23136 - >WHL22.279827.0	superfamily	209309	1109	1237	0.00139661	39.2549	cl11412	COX2 superfamily	 - 	 - 
Q#23137 - >WHL22.192278.4	superfamily	208857	72	124	4.27709e-06	42.0765	cl08302	EFh superfamily	 - 	 - 
Q#23137 - >WHL22.192278.4	superfamily	208857	100	154	6.92128e-06	41.3061	cl08302	EFh superfamily	 - 	 - 
Q#23137 - >WHL22.192278.4	superfamily	208857	39	93	0.000182638	37.4541	cl08302	EFh superfamily	 - 	 - 
Q#23138 - >WHL22.676756.2	superfamily	176610	859	1265	0	711.272	cl10023	POLBc superfamily	 - 	 - 
Q#23138 - >WHL22.676756.2	superfamily	211457	561	797	1.065e-102	327.647	cl10012	DnaQ_like_exo superfamily	 - 	 - 
Q#23138 - >WHL22.676756.2	superfamily	192970	35	69	1.55569e-05	44.5844	cl13661	DNA_pol_alpha_N superfamily	C	 - 
Q#23139 - >WHL22.537869.3	superfamily	203012	299	706	9.00024e-104	328.152	cl04518	RINT1_TIP1 superfamily	 - 	 - 
Q#23141 - >WHL22.42561.0	superfamily	209415	47	255	2.92478e-105	307.198	cl12015	Adenylation_DNA_ligase_like superfamily	 - 	 - 
Q#23143 - >WHL22.580527.0	superfamily	212301	125	440	0	643.384	cl09925	PKc_like superfamily	 - 	 - 
Q#23143 - >WHL22.580527.0	superfamily	198473	3	52	4.60443e-07	47.0288	cl00040	C1 superfamily	 - 	 - 
Q#23144 - >WHL22.378794.0	superfamily	211466	1	34	5.60907e-09	52.9801	cl14876	Zinc_peptidase_like superfamily	N	 - 
Q#23144 - >WHL22.378794.0	superfamily	202944	64	189	2.23644e-21	85.4	cl07854	TFR_dimer superfamily	 - 	 - 
Q#23146 - >WHL22.620148.2	superfamily	206812	98	285	8.06764e-79	248.609	cl00064	ZnMc superfamily	 - 	 - 
Q#23146 - >WHL22.620148.2	superfamily	198480	337	439	3.89291e-31	117.471	cl00049	CUB superfamily	 - 	 - 
Q#23146 - >WHL22.620148.2	superfamily	198480	470	580	2.19065e-26	103.989	cl00049	CUB superfamily	 - 	 - 
Q#23146 - >WHL22.620148.2	superfamily	209104	289	321	0.00118614	37.1727	cl09941	EGF_CA superfamily	 - 	 - 
Q#23147 - >WHL22.352247.0	superfamily	198480	116	219	2.21194e-12	60.8466	cl00049	CUB superfamily	 - 	 - 
Q#23150 - >WHL22.684141.0	superfamily	206819	1	135	1.50587e-81	238.651	cl00074	H2A superfamily	 - 	 - 
Q#23151 - >WHL22.437266.1	superfamily	147062	257	510	6.35257e-112	344.354	cl04698	Radial_spoke superfamily	N	 - 
Q#23151 - >WHL22.437266.1	superfamily	147062	41	201	4.22197e-57	199.904	cl04698	Radial_spoke superfamily	C	 - 
Q#23152 - >WHL22.328147.0	superfamily	207634	796	833	0.00175228	37.5564	cl02535	F-box superfamily	 - 	 - 
Q#23154 - >WHL22.423190.0	superfamily	207834	151	201	1.0987e-12	63.8865	cl03087	ATP-grasp_4 superfamily	C	 - 
Q#23155 - >WHL22.738221.0	superfamily	212337	1	164	5.25961e-22	89.1754	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#23158 - >WHL22.181114.0	superfamily	212302	66	321	2.2702e-176	492.88	cl09931	NADB_Rossmann superfamily	 - 	 - 
Q#23159 - >WHL22.54779.0	superfamily	201040	10	117	1.37978e-20	80.7601	cl02813	Mito_carr superfamily	 - 	 - 
Q#23160 - >WHL22.406723.1	superfamily	207648	311	638	1.14094e-10	62.32	cl02567	WD40 superfamily	 - 	 - 
Q#23161 - >WHL22.138002.0	superfamily	212302	156	334	5.14113e-69	216.569	cl09931	NADB_Rossmann superfamily	 - 	 - 
Q#23162 - >WHL22.120292.0	superfamily	212311	90	147	0.00753086	34.3714	cl11394	Glyco_tranf_GTA_type superfamily	NC	 - 
Q#23163 - >WHL22.36417.11	superfamily	206947	1	113	8.59841e-24	96.9442	cl00273	PH-like superfamily	 - 	 - 
Q#23163 - >WHL22.36417.11	superfamily	201677	238	556	3.58383e-99	311.451	cl03136	Oxysterol_BP superfamily	 - 	 - 
Q#23164 - >WHL22.486240.2	superfamily	212363	51	237	6.72459e-98	292.688	cl14603	C2 superfamily	 - 	 - 
Q#23166 - >WHL22.521660.0	superfamily	207631	36	153	7.87978e-14	68.9551	cl02529	ANK superfamily	N	 - 
Q#23167 - >WHL22.641171.8	superfamily	206803	88	301	4.39351e-14	73.8208	cl00051	CysPc superfamily	C	 - 
Q#23167 - >WHL22.641171.8	superfamily	206954	939	1032	6.34489e-09	56.2045	cl00280	globin_like superfamily	N	 - 
Q#23167 - >WHL22.641171.8	superfamily	205843	1644	1735	0.00313575	38.1798	cl16342	DUF4151 superfamily	N	 - 
Q#23169 - >WHL22.476402.0	superfamily	192151	262	400	3.22135e-57	188.316	cl07405	DP superfamily	 - 	 - 
Q#23169 - >WHL22.476402.0	superfamily	202203	176	242	2.18076e-12	62.5857	cl03534	E2F_TDP superfamily	C	 - 
Q#23170 - >WHL22.160048.2	superfamily	207631	29	166	2.6682e-15	73.1923	cl02529	ANK superfamily	 - 	 - 
Q#23171 - >WHL22.167074.0	superfamily	209305	78	457	0	640.625	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#23172 - >WHL22.201246.0	superfamily	211458	1	139	1.08476e-18	82.4108	cl10013	Glycosyltransferase_GTB_type superfamily	N	 - 
Q#23173 - >WHL22.235132.0	superfamily	207624	66	156	3.80807e-23	91.4605	cl02518	BTB superfamily	 - 	 - 
Q#23174 - >WHL22.201776.1	superfamily	212301	1	143	1.71554e-55	176.273	cl09925	PKc_like superfamily	N	 - 
Q#23178 - >WHL22.337057.0	superfamily	212220	2	110	1.01436e-34	126.14	cl00456	SLC5-6-like_sbd superfamily	C	 - 
Q#23181 - >WHL22.629001.1	superfamily	212302	147	331	3.91949e-68	216.569	cl09931	NADB_Rossmann superfamily	 - 	 - 
Q#23182 - >WHL22.468216.0	superfamily	204796	39	155	3.66244e-34	124.452	cl13404	efThoc1 superfamily	NC	 - 
Q#23185 - >WHL22.247827.0	superfamily	207639	4	125	4.29362e-33	126.128	cl02544	VHS_ENTH_ANTH superfamily	 - 	 - 
Q#23185 - >WHL22.247827.0	superfamily	207660	525	593	1.01786e-10	60.3005	cl02586	RRM superfamily	 - 	 - 
Q#23187 - >WHL22.723529.1	superfamily	199325	3	502	0	869.434	cl00554	NAD_binding_5 superfamily	 - 	 - 
Q#23188 - >WHL22.227650.0	superfamily	205643	760	784	2.36347e-05	43.1491	cl16282	zf-H2C2_2 superfamily	 - 	 - 
Q#23188 - >WHL22.227650.0	superfamily	205643	788	812	0.0009404	38.5267	cl16282	zf-H2C2_2 superfamily	 - 	 - 
Q#23188 - >WHL22.227650.0	superfamily	210117	747	768	0.00201187	37.3265	cl15478	zf-C2H2 superfamily	 - 	 - 
Q#23188 - >WHL22.227650.0	superfamily	210117	192	211	0.00402038	36.5561	cl15478	zf-C2H2 superfamily	 - 	 - 
Q#23189 - >WHL22.188478.0	superfamily	207741	120	346	3.98797e-39	139.71	cl02808	RT_like superfamily	 - 	 - 
Q#23190 - >WHL22.404530.9	superfamily	207592	34	182	1.41356e-43	143.652	cl02432	CLECT superfamily	 - 	 - 
Q#23191 - >WHL22.201906.2	superfamily	212291	1	96	3.37092e-42	138.743	cl09099	P-loop_NTPase superfamily	N	 - 
Q#23192 - >WHL22.236188.0	superfamily	206780	531	652	4.83281e-50	175.017	cl00011	PLAT superfamily	 - 	 - 
Q#23192 - >WHL22.236188.0	superfamily	203839	1067	1498	2.6506e-73	253.035	cl10691	PKD_channel superfamily	 - 	 - 
Q#23192 - >WHL22.236188.0	superfamily	207643	421	462	5.82626e-10	57.3937	cl02559	GPS superfamily	 - 	 - 
Q#23193 - >WHL22.101.0	superfamily	202473	64	271	2.93798e-50	173.203	cl03788	Neur_chan_LBD superfamily	 - 	 - 
Q#23193 - >WHL22.101.0	superfamily	202474	280	539	8.16738e-17	79.2349	cl08379	Neur_chan_memb superfamily	 - 	 - 
Q#23194 - >WHL22.83352.0	superfamily	191787	247	320	2.02272e-18	81.5492	cl15655	Hira superfamily	C	 - 
Q#23195 - >WHL22.732419.0	superfamily	202632	227	503	1.17665e-98	308.41	cl04074	FAD_binding_7 superfamily	 - 	 - 
Q#23195 - >WHL22.732419.0	superfamily	201485	21	168	8.80618e-41	147.351	cl02999	DNA_photolyase superfamily	 - 	 - 
Q#23196 - >WHL22.443029.1	superfamily	28947	934	988	1.51952e-19	84.7106	cl15821	FYVE superfamily	 - 	 - 
Q#23197 - >WHL22.705330.0	superfamily	210214	289	583	5.04591e-68	223.358	cl15814	JmjC superfamily	 - 	 - 
Q#23198 - >WHL22.532195.0	superfamily	212202	1200	1342	8.70681e-30	117.227	cl00362	SpoU_methylase superfamily	 - 	 - 
Q#23200 - >WHL22.623879.0	superfamily	209055	479	562	1.07026e-10	60.1546	cl09653	Btz superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	224	282	3.264e-08	50.9244	cl00043	CCP superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	111397	164	219	2.67941e-12	63.129	cl03620	HYR superfamily	N	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	358	413	1.90871e-05	42.8352	cl00043	CCP superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	486	551	2.86008e-05	42.0648	cl00043	CCP superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	85	136	3.44309e-05	42.0648	cl00043	CCP superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	9	73	3.53703e-05	42.0648	cl00043	CCP superfamily	 - 	 - 
Q#23201 - >WHL22.7289.1	superfamily	206798	286	347	0.000151537	40.1388	cl00043	CCP superfamily	 - 	 - 
Q#23203 - >WHL22.540240.1	superfamily	207631	50	172	4.44741e-34	125.965	cl02529	ANK superfamily	 - 	 - 
Q#23203 - >WHL22.540240.1	superfamily	207631	113	237	1.55191e-30	116.335	cl02529	ANK superfamily	 - 	 - 
Q#23204 - >WHL22.394580.1	superfamily	204835	141	345	9.23343e-65	214.304	cl13566	Med12-LCEWAV superfamily	C	 - 
Q#23205 - >WHL22.644554.0	superfamily	207648	60	354	1.43813e-39	144.753	cl02567	WD40 superfamily	 - 	 - 
Q#23205 - >WHL22.644554.0	superfamily	190891	355	442	1.80775e-37	132.403	cl04424	Sof1 superfamily	 - 	 - 
Q#23206 - >WHL22.211972.1	superfamily	206877	20	484	1.48241e-171	494.8	cl00170	eu-GS superfamily	 - 	 - 
Q#23207 - >WHL22.228287.3	superfamily	212291	155	372	8.5043e-144	417.277	cl09099	P-loop_NTPase superfamily	 - 	 - 
Q#23207 - >WHL22.228287.3	superfamily	207731	468	574	1.02155e-52	176.538	cl02786	Translation_factor_III superfamily	 - 	 - 
Q#23207 - >WHL22.228287.3	superfamily	207732	381	462	6.50002e-37	131.791	cl02787	Translation_Factor_II_like superfamily	 - 	 - 
Q#23208 - >WHL22.517725.3	superfamily	197762	1	283	1.52748e-43	164.86	cl10552	FH2 superfamily	N	 - 
Q#23209 - >WHL22.344787.0	superfamily	212199	58	119	2.61286e-10	53.0484	cl00357	NAT_SF superfamily	 - 	 - 
Q#23210 - >WHL22.275006.1	superfamily	212291	1134	1169	5.39129e-08	53.3764	cl09099	P-loop_NTPase superfamily	C	 - 
Q#23211 - >WHL22.74875.2	superfamily	210079	191	243	8.63522e-14	65.7782	cl15348	RING superfamily	 - 	 - 
Q#23212 - >WHL22.602519.0	superfamily	207628	374	626	1.4655e-12	66.8173	cl02523	Zona_pellucida superfamily	 - 	 - 
Q#23214 - >WHL22.188306.0	superfamily	209031	180	366	4.04893e-57	188.301	cl09537	Galactosyl_T superfamily	 - 	 - 
Q#23215 - >WHL22.641171.1	superfamily	206803	14	227	1.8777e-14	74.9764	cl00051	CysPc superfamily	C	 - 
Q#23215 - >WHL22.641171.1	superfamily	206954	916	1009	5.54525e-09	56.2045	cl00280	globin_like superfamily	N	 - 
Q#23215 - >WHL22.641171.1	superfamily	205843	1638	1729	0.00445253	37.7946	cl16342	DUF4151 superfamily	N	 - 
Q#23216 - >WHL22.666366.0	superfamily	111026	170	248	4.44133e-25	101.111	cl03438	Bindin superfamily	NC	 - 
Q#23217 - >WHL22.588006.0	superfamily	210079	150	189	4.35705e-06	44.3078	cl15348	RING superfamily	 - 	 - 
Q#23217 - >WHL22.588006.0	superfamily	204923	191	238	6.34777e-17	75.2784	cl13837	VPS11_C superfamily	 - 	 - 
Q#23218 - >WHL22.148159.0	superfamily	201252	72	259	1.66237e-34	124.537	cl02877	G6PD_N superfamily	 - 	 - 
Q#23219 - >WHL22.66649.0	superfamily	212291	5	175	1.02287e-99	289.081	cl09099	P-loop_NTPase superfamily	 - 	 - 
Q#23220 - >WHL22.216573.0	superfamily	201438	83	277	3.59379e-26	104.282	cl02965	Glyco_transf_29 superfamily	N	 - 
Q#23221 - >WHL22.673823.2	superfamily	207641	1	90	1.24453e-51	177.085	cl02556	Bromodomain superfamily	 - 	 - 
Q#23222 - >WHL22.769058.0	superfamily	212291	12	221	1.03388e-64	202.06	cl09099	P-loop_NTPase superfamily	 - 	 - 
Q#23223 - >WHL22.569730.0	superfamily	212336	46	333	9.10199e-154	442.046	cl11961	ALDH-SF superfamily	C	 - 
Q#23224 - >WHL22.448031.3	superfamily	207299	78	164	1.93545e-07	48.3057	cl01053	SGNH_hydrolase superfamily	NC	 - 
Q#23225 - >WHL22.289310.0	superfamily	34741	1	250	2.18607e-50	169.478	cl12196	UFD1 superfamily	 - 	 - 
Q#23226 - >WHL22.41321.0	superfamily	208945	195	222	7.72011e-07	45.9178	cl08469	tRNA_SAD superfamily	C	 - 
Q#23228 - >WHL22.23804.0	superfamily	209398	468	540	5.85772e-13	64.8179	cl11960	Ig superfamily	 - 	 - 
Q#23228 - >WHL22.23804.0	superfamily	209398	360	429	3.86934e-12	62.5067	cl11960	Ig superfamily	 - 	 - 
Q#23228 - >WHL22.23804.0	superfamily	209398	238	330	2.10639e-11	60.8324	cl11960	Ig superfamily	 - 	 - 
Q#23228 - >WHL22.23804.0	superfamily	209398	53	121	2.71597e-09	54.0323	cl11960	Ig superfamily	 - 	 - 
Q#23230 - >WHL22.602498.1	superfamily	209398	2103	2176	1.62945e-13	68.7616	cl11960	Ig superfamily	 - 	 - 
Q#23230 - >WHL22.602498.1	superfamily	209398	1790	1858	6.70829e-12	64.0475	cl11960	Ig superfamily	 - 	 - 
Q#23230 - >WHL22.602498.1	superfamily	209398	2004	2072	1.50461e-09	57.1139	cl11960	Ig superfamily	 - 	 - 
Q#23230 - >WHL22.602498.1	superfamily	207612	128	352	5.1591e-09	57.44	cl02488	SPEC superfamily	 - 	 - 
Q#23230 - >WHL22.602498.1	superfamily	209398	1873	1962	7.45184e-09	55.627	cl11960	Ig superfamily	 - 	 - 
